"gut_r1"	"gut_r2"	"gut_r3"	"duct_r1"	"duct_r2"	"duct_r3"	"node_r1"	"node_r2"	"node_r3"	"log2fold"	"p"	"p.adj"	"chromosome"	"start"	"stop"	"gene_name"	"gene_type"	"mean"	"mlog10p"	"sig"
"ENSMUSG00000033417"	1196.97	1102.25	1224.52	863.43	728	567.18	860.08	1068.15	1116.95	-0.7071112121	0.0108040195	0.0493441899	"19"	60524696	60581023	"Cacul1"	"protein_coding"	969.725555555556	1.9664146406328	"FALSE"
"ENSMUSG00000033419"	0	0.78	0	21.96	0	18.13	73.61	33.35	140.73	5.5609704784	0.0031812967	0.0188963728	"9"	86765923	86880654	"Snap91"	"protein_coding"	32.0622222222222	2.49739582502535	"TRUE"
"ENSMUSG00000033436"	83.25	108.05	147.36	252.52	289.66	272.64	163.07	67.52	189.72	1.2628627639	0.0001075865	0.001165409	"X"	134804145	134809221	"Armcx2"	"protein_coding"	174.865555555556	3.96824222070806	"TRUE"
"ENSMUSG00000033488"	145.23	203.66	126.6	272.13	473.1	203.91	296.32	206.63	212.88	0.9957626611	0.006401775	0.032872319	"1"	157458577	157492638	"BC026585"	"protein_coding"	237.828888888889	2.19369959385568	"FALSE"
"ENSMUSG00000033502"	1685.37	1251.5	1962.69	872.84	593.79	250.74	709.12	794	1148.12	-1.5126217889	0.0004726601	0.0039842863	"3"	116272553	116424032	"Cdc14a"	"protein_coding"	1029.79666666667	3.32545105748384	"TRUE"
"ENSMUSG00000033508"	4.63	17.1	22.83	920.68	1530.35	1261.99	3178.48	2261.59	1740.45	6.3529030898	1.96579812405815e-47	5.12655578277814e-44	"6"	86628164	86629710	"Asprv1"	"protein_coding"	1215.34444444444	46.706461083711	"TRUE"
"ENSMUSG00000033530"	1151.64	921.91	1203.76	596.8	653.66	366.29	636.44	832.23	872.89	-1.0201660611	0.0003304255	0.0029985507	"12"	100300771	100520822	"Ttc7b"	"protein_coding"	803.957777777778	3.48092644415447	"TRUE"
"ENSMUSG00000033543"	1080.42	1263.16	1281.94	1528.45	2176.28	2471.11	1610.2	1243.87	1310.23	0.7682385718	0.0019584817	0.0128814011	"9"	70012550	70022866	"Gtf2a2"	"protein_coding"	1551.74	2.70808048213304	"FALSE"
"ENSMUSG00000033545"	505.98	663.84	556.22	1473.56	2060.41	1120.76	2128.3	2110.27	2134.14	1.4309360777	0.000324338	0.0029613412	"8"	111536097	111626030	"Znrf1"	"protein_coding"	1417.05333333333	3.4890021656548	"TRUE"
"ENSMUSG00000033577"	252.53	222.32	110	49.41	35.72	58.91	271.16	93.55	65.02	-2.0186646966	0.000532131	0.0043811561	"9"	80165031	80311729	"Myo6"	"protein_coding"	128.735555555556	3.27398143993494	"TRUE"
"ENSMUSG00000033596"	1922.18	1329.23	1791.12	1193.59	406.48	715.2	569.35	1142.18	1477.69	-1.1225616627	0.0109442873	0.0498429743	"8"	111270944	111300222	"Rfwd3"	"protein_coding"	1171.89111111111	1.96081251474979	"TRUE"
"ENSMUSG00000033653"	843.61	615.65	809.43	531.7	312.83	206.18	233.89	563.77	412.4	-1.1103170094	0.0025328239	0.0157550102	"16"	21423118	21644680	"Vps8"	"protein_coding"	503.273333333333	2.59639500441273	"TRUE"
"ENSMUSG00000033688"	0.93	4.66	1.38	29.02	109.1	94.4	3.73	15.46	29.39	5.0503484996	1.7738e-05	0.0002488694	"9"	103250521	103305082	"1300017J02Rik"	"protein_coding"	32.0077777777778	4.75109534943832	"TRUE"
"ENSMUSG00000033706"	1107.24	1338.56	1278.48	697.18	807.17	620.04	437.03	578.41	455.15	-0.8104844422	0.0014722029	0.0102793067	"6"	85431989	85446435	"Smyd5"	"protein_coding"	813.251111111111	2.83203233111412	"FALSE"
"ENSMUSG00000033721"	2826.84	2509.22	2999.73	1038.31	868.97	589.08	994.26	1692.12	1974.7	-1.7395968208	2.6733568808213e-06	4.75483756219734e-05	"3"	109340653	109685698	"Vav3"	"protein_coding"	1721.47	5.57294306106179	"TRUE"
"ENSMUSG00000033732"	4055.26	4133.06	4826.82	2558.14	2019.86	1453.82	1509.57	2786.31	2697.96	-1.1095973153	0.0001086465	0.0011750567	"8"	110810239	110846787	"Sf3b3"	"protein_coding"	2893.42222222222	3.96398425972698	"TRUE"
"ENSMUSG00000033735"	688.21	887.71	826.03	1419.45	2249.66	2088.96	4887.45	2781.43	3276.03	1.2610764078	5.57155726849369e-05	0.0006746338	"6"	85130176	85137766	"Spr"	"protein_coding"	2122.77	4.25402340112987	"TRUE"
"ENSMUSG00000033740"	1065.62	668.5	1018.36	36.86	23.17	0.76	6.52	158.64	208.43	-5.5025083793	6.22757906382861e-08	1.7091637576755e-06	"1"	6487231	6860940	"St18"	"protein_coding"	354.095555555556	7.20568075005938	"TRUE"
"ENSMUSG00000033751"	91.58	144.58	117.61	259.58	263.59	383.66	523.69	166.77	104.21	1.3574873397	0.0034172041	0.0200374167	"8"	84831522	84835482	"Gadd45gip1"	"protein_coding"	228.363333333333	2.46632908123735	"TRUE"
"ENSMUSG00000033765"	0	2.33	1.38	44.7	69.52	27.19	113.68	92.74	75.71	5.1902658585	3.41137001704465e-08	9.9819653107437e-07	"13"	3837757	3838671	"Calm4"	"protein_coding"	47.4722222222222	7.46707117193082	"TRUE"
"ENSMUSG00000033767"	2750.06	2700.44	3144.32	8668.04	10431.45	7999.39	9713.41	13065.15	13350.84	1.6566203063	2.83218938009123e-09	1.04580472631581e-07	"3"	83897655	84040175	"D930015E06Rik"	"protein_coding"	7980.34444444444	8.54787771002932	"TRUE"
"ENSMUSG00000033792"	1611.37	955.34	972.01	597.58	435.45	271.88	344.78	584.11	880.91	-1.4391578604	0.0009541532	0.0071451895	"X"	106027276	106124926	"Atp7a"	"protein_coding"	739.27	3.02038188884626	"TRUE"
"ENSMUSG00000033819"	676.18	894.71	754.08	2140.15	2138.62	1164.56	4667.54	4034.25	3530.77	1.2268419178	2.94410494041266e-06	5.17027452624826e-05	"15"	76671615	76694919	"Ppp1r16a"	"protein_coding"	2222.31777777778	5.53104671395754	"TRUE"
"ENSMUSG00000033837"	9.25	8.55	4.15	93.32	91.72	64.95	209.66	191.18	241.38	3.5264407968	8.76803302329913e-10	3.57979399148904e-08	"15"	76668284	76669948	"Foxh1"	"protein_coding"	101.573333333333	9.05709782316062	"TRUE"
"ENSMUSG00000033857"	458.81	527.81	552.76	187.43	83.03	75.52	108.09	77.28	66.8	-2.1521521309	9e-09	3.03799840886956e-07	"11"	118476829	118489209	"Engase"	"protein_coding"	237.503333333333	8.04575749056067	"TRUE"
"ENSMUSG00000033909"	2195.06	1334.68	1260.49	787.36	930.76	756.74	600.1	605.26	457.82	-0.9526397707	0.0019703034	0.0129387596	"11"	118259651	118290244	"Usp36"	"protein_coding"	992.03	2.70546689322913	"FALSE"
"ENSMUSG00000033940"	2652.01	3009.04	2915.33	4288.93	6828.14	7209.42	19273.99	8482.59	8449.27	1.095454436	0.0028582877	0.017360249	"6"	113604772	113616951	"Brk1"	"protein_coding"	7012.08	2.54389405957794	"TRUE"
"ENSMUSG00000033991"	454.18	492.05	478.05	261.93	175.72	98.18	58.71	126.91	60.57	-1.4105632396	0.0044615546	0.0247556953	"13"	76098734	76187983	"Ttc37"	"protein_coding"	245.144444444444	2.35051378779877	"TRUE"
"ENSMUSG00000034021"	748.34	879.94	1163.64	583.46	281.93	523.37	415.6	615.84	554.91	-1.0067864579	0.0020245008	0.0132114984	"5"	150673739	150810690	"Pds5b"	"protein_coding"	640.781111111111	2.6936820472801	"TRUE"
"ENSMUSG00000034022"	2434.63	2976.4	2761.74	2011.54	1306.35	811.12	1501.18	1795.44	1344.08	-0.9850903317	0.0014689923	0.0102637596	"15"	76595809	76607591	"Cpsf1"	"protein_coding"	1882.49777777778	2.83298048064016	"FALSE"
"ENSMUSG00000034023"	540.21	483.5	684.9	419.56	258.76	184.28	255.32	357.95	378.55	-0.9861569917	0.0063367695	0.032586646	"6"	113531682	113597017	"Fancd2"	"protein_coding"	395.892222222222	2.19813209004988	"FALSE"
"ENSMUSG00000034024"	5680.51	5089.96	4347.39	3726.64	3795.45	3614.53	5164.21	3612.03	3993.05	-0.4408092969	0.0043465415	0.0242270627	"10"	117050998	117063814	"Cct2"	"protein_coding"	4335.97444444444	2.36185616945305	"FALSE"
"ENSMUSG00000034064"	934.26	747.01	857.16	3771.34	3520.28	2402.38	6512.57	10675.84	11575.65	1.9331848998	4.08585471174019e-06	6.85234620989032e-05	"16"	38525137	38550258	"Poglut1"	"protein_coding"	4555.16555555556	5.38871708043763	"TRUE"
"ENSMUSG00000034066"	130.43	45.86	58.8	27.45	14.48	11.33	58.71	54.51	22.27	-2.1352213506	4.02330810347939e-05	0.000513384	"1"	93512079	93621976	"Farp2"	"protein_coding"	47.0933333333333	4.39541670804088	"TRUE"
"ENSMUSG00000034075"	2166.38	1902.9	2036.71	1301.03	1020.55	1161.54	797.65	1666.09	1727.08	-0.8096878877	0.0102091209	0.0471696662	"2"	84687970	84715180	"Zdhhc5"	"protein_coding"	1531.10333333333	1.99101165308609	"FALSE"
"ENSMUSG00000034083"	707.64	616.42	593.58	797.56	1162.48	887.39	1186.22	884.3	723.26	0.5701582897	0.0057624334	0.0304435677	"6"	91878053	91899843	"Ccdc174"	"protein_coding"	839.872222222222	2.23939408098271	"FALSE"
"ENSMUSG00000034101"	49.95	44.31	42.89	8.63	9.66	11.33	56.84	17.08	27.61	-2.20777374	1.66610589284176e-06	3.1406e-05	"2"	84600071	84650765	"Ctnnd1"	"protein_coding"	29.8111111111111	5.77829739955866	"TRUE"
"ENSMUSG00000034105"	164.65	142.25	224.15	104.3	85.93	40.78	181.71	191.99	135.39	-1.2033500921	0.0034950674	0.0203901319	"8"	119760076	119778416	"Tldc1"	"protein_coding"	141.238888888889	2.45654444476355	"TRUE"
"ENSMUSG00000034108"	336.7	420.54	385.34	552.09	733.79	882.86	632.71	408.39	323.33	0.9242446184	0.0017618196	0.0118553908	"19"	4825366	4839322	"Ccs"	"protein_coding"	519.527777777778	2.75403856285673	"FALSE"
"ENSMUSG00000034109"	1102.62	708.15	965.09	256.44	148.69	296.81	113.68	287.17	377.66	-1.9824492748	1.64238206124394e-05	0.0002338909	"3"	75875084	75956949	"Golim4"	"protein_coding"	472.923333333333	4.7845258071502	"TRUE"
"ENSMUSG00000034110"	188.7	138.36	166.73	117.63	2.9	24.17	33.55	128.54	160.33	-1.7661849305	0.0096031635	0.0449923199	"5"	130144861	130155806	"Kctd7"	"protein_coding"	106.767777777778	2.01758567693197	"TRUE"
"ENSMUSG00000034127"	115.63	129.81	127.99	0	0.97	0	0	5.69	1.78	-8.7094935406	5.2258032184889e-10	2.22956917274711e-08	"10"	115817284	115849893	"Tspan8"	"protein_coding"	42.43	9.28184694798287	"TRUE"
"ENSMUSG00000034152"	2535.46	2456.36	2439.35	1696.28	1289.93	1018.05	1898.14	1686.43	1411.77	-0.8920354082	2.21477872318845e-05	0.0003036019	"13"	74169805	74208700	"Exoc3"	"protein_coding"	1825.75222222222	4.65466965729584	"FALSE"
"ENSMUSG00000034156"	2435.56	2138.43	2295.46	578.76	310.9	374.59	1696.86	1547.32	1465.22	-2.4414839777	2.54462359703736e-09	9.5e-08	"11"	87760541	87785928	"Bzrap1"	"protein_coding"	1427.01111111111	8.59437644979848	"TRUE"
"ENSMUSG00000034164"	37	18.66	44.28	196.84	58.9	541.5	138.84	302.63	190.61	2.9963798923	2.4792e-05	0.0003349974	"11"	5106265	5152257	"Emid1"	"protein_coding"	169.917777777778	4.60568843676877	"TRUE"
"ENSMUSG00000034171"	277.5	149.25	168.8	727.76	506.9	268.11	360.62	366.9	321.55	1.3362649811	0.0051508784	0.0277180234	"4"	115967145	116017926	"Faah"	"protein_coding"	349.71	2.28811870265919	"TRUE"
"ENSMUSG00000034173"	8.33	9.33	15.22	56.46	24.14	74.01	130.46	48.81	62.35	2.2272118877	9.80663370639789e-05	0.0010779547	"5"	129895723	129903623	"Zbed5"	"protein_coding"	47.6788888888889	4.00848004599711	"TRUE"
"ENSMUSG00000034192"	257.15	362.24	311.32	650.91	764.69	1297.48	904.81	480.79	483.65	1.5433130817	3.1310758202479e-06	5.44817638347222e-05	"6"	91515928	91522625	"Lsm3"	"protein_coding"	612.56	5.50430641564192	"TRUE"
"ENSMUSG00000034206"	286.75	212.21	337.61	143.51	50.21	135.94	112.75	154.57	36.52	-1.3410148542	0.0059994985	0.0313153709	"16"	37011786	37095417	"Polq"	"protein_coding"	163.341111111111	2.22188505091391	"TRUE"
"ENSMUSG00000034220"	312.65	211.43	171.57	1813.91	2390.62	922.89	8632.48	3583.56	3021.28	2.8826208759	3.11993591238526e-10	1.38491963702327e-08	"1"	92831645	92860779	"Gpc1"	"protein_coding"	2340.04333333333	9.50585432687364	"TRUE"
"ENSMUSG00000034226"	184.08	139.92	124.53	36.86	15.45	30.21	49.39	39.86	30.28	-2.4373861011	0.0001668149	0.0016904473	"2"	119269201	119271272	"Rhov"	"protein_coding"	72.2866666666667	3.77776516054015	"TRUE"
"ENSMUSG00000034247"	1028.61	1385.2	1335.21	672.08	626.62	351.94	217.12	872.09	962.86	-1.1838236299	0.0054464107	0.0290090547	"11"	103364275	103412687	"Plekhm1"	"protein_coding"	827.97	2.26388961271722	"TRUE"
"ENSMUSG00000034248"	124.88	153.13	92.01	576.41	622.76	493.92	141.64	340.05	277.01	2.1947177122	1.3385426638343e-09	5.31438928708191e-08	"14"	69241848	69285112	"Slc25a37"	"protein_coding"	313.534444444444	8.87336778183788	"TRUE"
"ENSMUSG00000034259"	241.43	369.23	256.66	434.46	581.24	520.35	705.4	401.88	312.64	0.8239205029	0.0083489077	0.0405214273	"15"	76327397	76330677	"Exosc4"	"protein_coding"	424.81	2.07837034019222	"FALSE"
"ENSMUSG00000034265"	1304.27	1197.09	1101.38	494.85	307.03	351.94	4224.92	1209.71	1193.55	-1.6423819562	0.0007466025	0.0058491808	"17"	5492600	5753891	"Zdhhc14"	"protein_coding"	1264.97111111111	3.12691056017132	"TRUE"
"ENSMUSG00000034290"	1459.67	1175.32	1252.88	667.38	826.48	648.74	864.74	877.79	668.03	-0.8599296185	0.000328238	0.0029825913	"12"	85299514	85339362	"Nek9"	"protein_coding"	937.892222222222	3.48381114225005	"FALSE"
"ENSMUSG00000034300"	2057.23	1595.86	1779.36	1538.65	998.35	570.95	460.32	816.78	607.46	-0.805598249	0.0081102781	0.0396356832	"18"	34758906	34773760	"Fam53c"	"protein_coding"	1158.32888888889	2.09096425365263	"FALSE"
"ENSMUSG00000034311"	882.46	684.05	743.01	528.57	202.76	367.04	149.09	257.07	139.84	-1.0712292431	0.0087022528	0.0418040758	"X"	100625737	100727214	"Kif4"	"protein_coding"	439.321111111111	2.0603683046275	"TRUE"
"ENSMUSG00000034320"	768.69	604.76	871	1424.94	1717.66	1264.25	3164.5	2676.48	2720.23	0.9730528819	0.0003624544	0.00323843	"18"	61192919	61211612	"Slc26a2"	"protein_coding"	1690.27888888889	3.44074662378008	"FALSE"
"ENSMUSG00000034321"	341.33	521.59	309.93	497.98	676.83	959.14	528.35	388.05	275.23	0.8637074258	0.0024471849	0.0153781981	"19"	41922980	41933314	"Exosc1"	"protein_coding"	499.825555555556	2.61133321576631	"FALSE"
"ENSMUSG00000034324"	0	0.78	0.69	177.23	214.34	176.72	1.86	73.22	70.37	8.5350598097	1.34627274441122e-07	3.41279322802566e-06	"5"	127241808	127565793	"Tmem132c"	"protein_coding"	79.4677777777778	6.87086694650633	"TRUE"
"ENSMUSG00000034329"	605.88	553.46	755.47	363.88	76.28	257.53	80.14	175.72	208.43	-1.4554055346	0.0069830305	0.0351476396	"11"	86058138	86201193	"Brip1"	"protein_coding"	341.865555555556	2.15595606107329	"TRUE"
"ENSMUSG00000034333"	431.06	244.08	194.4	174.1	71.45	161.62	42.86	99.25	122.92	-1.0906452711	0.0079570366	0.0389963954	"15"	88751660	88784516	"Zbed4"	"protein_coding"	171.304444444444	2.09924864430897	"TRUE"
"ENSMUSG00000034342"	3735.2	2984.17	3191.36	953.62	958.76	871.53	550.71	1300.82	744.63	-1.8318873727	1.66819479528892e-07	4.09845622147465e-06	"9"	44142976	44234049	"Cbl"	"protein_coding"	1698.97777777778	6.77775323812298	"TRUE"
"ENSMUSG00000034353"	98.98	139.92	145.97	686.2	1464.69	1088.29	341.05	168.4	145.19	3.0723120046	4.24309580033555e-08	1.206e-06	"1"	91179822	91225196	"Ramp1"	"protein_coding"	475.41	7.37231716265068	"TRUE"
"ENSMUSG00000034424"	804.76	726.03	661.38	1214.76	2510.35	1897.89	394.16	246.5	264.54	1.358979237	0.0040241194	0.0227883021	"8"	116981810	116993537	"Gcsh"	"protein_coding"	968.93	2.39532914177125	"TRUE"
"ENSMUSG00000034429"	120.25	120.49	65.72	303.5	255.86	287.74	130.46	362.83	252.07	1.4691123097	0.0005007826	0.0041707896	"15"	75969123	75975868	"Zfp707"	"protein_coding"	210.991111111111	3.30035076936485	"TRUE"
"ENSMUSG00000034435"	13.88	17.88	16.6	1.57	0	2.27	0.93	0.81	1.78	-3.5989250719	0.0011978144	0.0086513931	"12"	73543114	73546395	"Tmem30b"	"protein_coding"	6.19111111111111	2.92161047017738	"TRUE"
"ENSMUSG00000034450"	0	0	0	3.14	31.86	18.88	71.75	22.78	38.3	6.9437730386	0.0019120249	0.0126516258	"14"	65986787	66009210	"Gulo"	"protein_coding"	20.7455555555556	2.71850645627426	"TRUE"
"ENSMUSG00000034472"	423.66	446.19	391.57	47.84	10.62	94.4	3.73	72.4	89.96	-3.0423708059	0.0015348744	0.0106060489	"8"	75213944	75224113	"Rasd2"	"protein_coding"	175.596666666667	2.81392715739767	"TRUE"
"ENSMUSG00000034473"	374.63	338.92	362.51	646.99	583.17	617.78	888.03	1024.22	1057.27	0.7808912725	3.5045591275536e-06	6.00785678538626e-05	"16"	35311131	35363918	"Sec22a"	"protein_coding"	654.835555555556	5.45536660837165	"FALSE"
"ENSMUSG00000034480"	1836.15	1313.69	2012.5	546.6	329.24	282.46	374.6	322.97	143.4	-2.1557773572	1.91218702744036e-09	7.27991933457816e-08	"X"	129749742	130465834	"Diaph2"	"protein_coding"	795.734444444444	8.71846963245063	"TRUE"
"ENSMUSG00000034501"	199.8	160.91	146.67	355.25	356.28	515.82	342.91	324.59	364.3	1.2761626984	0.0001614842	0.0016466499	"12"	72536357	72580213	"Pcnx4"	"protein_coding"	307.392222222222	3.79186996366411	"TRUE"
"ENSMUSG00000034509"	270.1	300.05	343.14	526.22	541.66	736.35	1336.25	629.67	697.43	0.9818201118	0.0005269567	0.0043488521	"17"	46147390	46153553	"Mad2l1bp"	"protein_coding"	597.874444444444	3.27822506927255	"FALSE"
"ENSMUSG00000034543"	1878.7	2017.95	2265.02	583.46	364.97	380.64	128.59	369.34	403.49	-2.2126378056	5.49535722396026e-10	2.33502317237236e-08	"11"	3649494	3690477	"Morc2a"	"protein_coding"	932.462222222222	9.26000407114728	"TRUE"
"ENSMUSG00000034574"	218.3	130.59	183.33	325.45	354.34	539.99	585.19	982.73	1461.65	1.1975501994	0.0031402645	0.0186866337	"12"	71831078	71992367	"Daam1"	"protein_coding"	531.285555555556	2.50303377038136	"TRUE"
"ENSMUSG00000034595"	4012.71	4892.51	4111.48	2392.67	2699.59	2539.08	2874.7	1856.46	1686.11	-0.7704148188	0.0029003946	0.0175546654	"17"	35865593	35875596	"Ppp1r18"	"protein_coding"	3007.25666666667	2.53754291212023	"FALSE"
"ENSMUSG00000034634"	511.53	372.34	466.29	2595.79	1938.76	6385.46	1108.88	489.74	481.87	3.015922291	3.23454357505007e-08	9.51795241273197e-07	"15"	74762056	74763620	"Ly6d"	"protein_coding"	1594.51777777778	7.49018699376563	"TRUE"
"ENSMUSG00000034640"	14190.63	9970.03	10368.29	5723.28	4076.42	3420.43	1130.31	1899.57	2080.7	-1.3850293946	2.25730012533883e-06	4.08037408643366e-05	"3"	65528410	65555518	"Tiparp"	"protein_coding"	5873.29555555556	5.64641069430588	"TRUE"
"ENSMUSG00000034652"	15849.18	15001.69	12656.83	3325.9	5305.52	3889.43	157.48	560.52	788.28	-1.7969522187	0.010416435	0.0479201946	"11"	114890041	114904654	"Cd300a"	"protein_coding"	6392.75888888889	1.98228089185625	"TRUE"
"ENSMUSG00000034667"	1407.87	875.27	1207.92	934.01	542.62	591.34	391.37	545.06	691.19	-0.7548270797	0.0074092366	0.0367869833	"10"	121587380	121626316	"Xpot"	"protein_coding"	798.516666666667	2.13022653662078	"FALSE"
"ENSMUSG00000034675"	758.51	998.09	847.48	221.15	268.41	288.5	767.83	343.31	403.49	-1.742963207	3.06154182018508e-06	5.35846870759407e-05	"13"	55473429	55488111	"Dbn1"	"protein_coding"	544.085555555556	5.51405980379266	"TRUE"
"ENSMUSG00000034686"	26.83	31.09	91.32	102.73	240.41	205.42	78.27	108.2	293.04	1.8726014263	0.0021162335	0.0136690338	"13"	55464267	55473155	"Prr7"	"protein_coding"	130.812222222222	2.67443641500794	"TRUE"
"ENSMUSG00000034707"	5908.98	5582.78	6018.82	3616.85	3303.04	2394.83	2233.6	2085.05	2645.41	-0.9107721255	2.68527683070854e-07	6.2178613228715e-06	"10"	121365090	121397245	"Gns"	"protein_coding"	3754.37333333333	6.57101093534552	"FALSE"
"ENSMUSG00000034708"	12585.73	13987.27	12918.34	4663.79	6911.17	4686.95	6662.59	3183.31	3846.08	-1.2801143394	2.29050993275303e-05	0.0003129464	"11"	102430315	102437048	"Grn"	"protein_coding"	7716.13666666667	4.640067820574	"TRUE"
"ENSMUSG00000034709"	2320.86	2097.24	2568.03	804.62	580.28	490.9	544.19	854.2	848.85	-1.896902802	3.97862951650406e-18	6.43458508549024e-16	"17"	88530118	88588367	"Ppp1r21"	"protein_coding"	1234.35222222222	17.4002664997652	"TRUE"
"ENSMUSG00000034738"	767.76	842.63	804.59	2320.52	3105.1	2176.57	4043.21	5644.21	6592.14	1.6542100708	2.24208078881883e-08	6.8238430204491e-07	"2"	69135800	69189330	"Nostrin"	"protein_coding"	2921.85888888889	7.64934874254119	"TRUE"
"ENSMUSG00000034761"	885.24	782.77	979.62	463.48	354.34	100.45	540.46	630.48	741.96	-1.5282505437	0.000762232	0.0059604371	"12"	69803750	69893200	"Map4k5"	"protein_coding"	608.755555555556	3.11791282264376	"TRUE"
"ENSMUSG00000034785"	0	0	0	21.96	22.21	0	49.39	7.32	24.94	6.6558652606	0.0004139481	0.0035954198	"4"	107291465	107307169	"Dio1"	"protein_coding"	13.98	3.38305410645532	"TRUE"
"ENSMUSG00000034792"	488.41	894.71	793.52	298.01	267.45	211.46	239.48	111.45	74.82	-1.486514952	0.0085004524	0.0410425685	"10"	81502306	81524225	"Gna15"	"protein_coding"	375.478888888889	2.07055796021568	"TRUE"
"ENSMUSG00000034796"	0	0	0	39.21	11.59	18.13	13.98	73.22	95.31	7.302272033	8.05307477838128e-06	0.0001256629	"8"	123117374	123135182	"Cpne7"	"protein_coding"	27.9377777777778	5.09403826816355	"TRUE"
"ENSMUSG00000034807"	4843.37	4866.86	5300.02	3343.94	2502.62	1548.22	3221.34	4007.41	3774.82	-1.0214252495	0.0006659836	0.0053092912	"8"	71610998	71624911	"Colgalt1"	"protein_coding"	3712.06666666667	3.17653646529997	"TRUE"
"ENSMUSG00000034810"	12.03	64.52	35.97	0.78	0	0.76	0.93	1.63	0.89	-6.1205977459	1.46046482030283e-05	0.0002108628	"2"	66673425	66784914	"Scn7a"	"protein_coding"	13.0566666666667	4.83550889985604	"TRUE"
"ENSMUSG00000034820"	627.16	563.56	597.04	802.26	962.62	1098.86	1384.7	960.77	977.11	0.6800919498	8.54715088964002e-05	0.000961808	"19"	10525244	10547735	"Cpsf7"	"protein_coding"	886.008888888889	4.06817862902792	"FALSE"
"ENSMUSG00000034832"	2286.63	2729.21	2257.41	824.22	1279.31	885.13	640.17	1064.09	1148.12	-1.2838474797	8.14513631409359e-09	2.76312160847048e-07	"6"	83362373	83459084	"Tet3"	"protein_coding"	1457.14333333333	8.08910164309724	"TRUE"
"ENSMUSG00000034845"	132.28	405.77	370.81	35.29	23.17	18.13	1.86	10.58	32.96	-3.5688878004	0.0001248672	0.0013223884	"8"	71497765	71511752	"Plvap"	"protein_coding"	114.538888888889	3.90355162671598	"TRUE"
"ENSMUSG00000034848"	205.35	219.98	193.71	83.13	46.34	98.94	161.21	127.72	187.94	-1.4343738166	0.0004841502	0.0040663546	"2"	66184327	66256617	"Ttc21b"	"protein_coding"	147.146666666667	3.31501988440583	"TRUE"
"ENSMUSG00000034853"	493.03	537.13	648.23	167.82	178.62	107.24	65.23	128.54	130.93	-1.8884064053	2.32593480458542e-05	0.0003173707	"4"	106744555	106804998	"Acot11"	"protein_coding"	272.974444444444	4.63340246261084	"TRUE"
"ENSMUSG00000034854"	678.03	565.12	504.34	397.6	464.41	286.23	396.03	353.07	325.11	-0.6066270068	0.0059304022	0.0310791212	"10"	81357491	81366225	"Mfsd12"	"protein_coding"	441.104444444444	2.22691585177616	"FALSE"
"ENSMUSG00000034867"	3811.98	3397.71	4007.71	1726.08	1279.31	861.72	945.81	2578.86	2777.23	-1.5364483409	2.10728733441123e-05	0.0002907694	"7"	35586244	35639226	"Ankrd27"	"protein_coding"	2376.26777777778	4.67627624310984	"TRUE"
