"gut_r1"	"gut_r2"	"gut_r3"	"duct_r1"	"duct_r2"	"duct_r3"	"node_r1"	"node_r2"	"node_r3"	"log2fold"	"p"	"p.adj"	"chromosome"	"start"	"stop"	"gene_name"	"gene_type"	"mean"	"mlog10p"	"sig"
"ENSMUSG00000038764"	81.4	55.19	114.84	298.79	397.79	304.36	191.96	274.16	287.7	1.9884688315	5.6124418997926e-13	3.98273385562493e-11	"4"	57190841	57301837	"Ptpn3"	"protein_coding"	222.91	12.250848141798	"TRUE"
"ENSMUSG00000038766"	834.36	647.52	956.79	407.8	502.07	539.23	432.37	677.66	574.51	-0.7510417508	0.039897988	0.1314205837	"3"	95181766	95217916	"Gabpb2"	"protein_coding"	619.145555555556	1.39904900462727	"FALSE"
"ENSMUSG00000038773"	1420.82	1630.84	1755.14	1435.13	1987.04	972.74	1859.93	2460.09	2695.29	-0.1299884765	0.5943363709	0.764903863	"18"	34777008	34839370	"Kdm3b"	"protein_coding"	1801.89111111111	0.225967691922764	"FALSE"
"ENSMUSG00000038774"	1580.85	1121.69	1605.02	834.42	826.48	502.23	599.17	801.32	739.29	-0.9940559595	0.0016207781	0.0110830199	"10"	50592669	50851202	"Ascc3"	"protein_coding"	956.718888888889	2.7902764401436	"FALSE"
"ENSMUSG00000038775"	1232.12	1777.75	1525.46	514.45	926.9	588.32	169.59	768.78	630.62	-1.1603150265	0.0160646492	0.066393973	"9"	119052778	119071525	"Vill"	"protein_coding"	903.776666666667	1.79412875359629	"FALSE"
"ENSMUSG00000038776"	35.15	44.31	35.97	306.63	528.14	747.68	735.21	362.83	398.15	3.7765684992	1.12046281927968e-16	1.47020225148629e-14	"1"	180976210	181020904	"Ephx1"	"protein_coding"	354.896666666667	15.9506025502397	"TRUE"
"ENSMUSG00000038777"	1.85	0	16.6	14.9	0	9.06	13.98	26.03	65.91	0.3718952247	0.8029625139	0.8971352716	"3"	95160457	95174024	"Sema6c"	"protein_coding"	16.4811111111111	0.0953047291751001	"FALSE"
"ENSMUSG00000038780"	1329.24	1518.9	1302	1738.63	2098.07	864.74	1470.43	2966.91	2542.97	0.1796913313	0.6185244992	0.782169047	"5"	144876495	144965847	"Smurf1"	"protein_coding"	1759.09888888889	0.208643093679726	"FALSE"
"ENSMUSG00000038781"	363.53	312.49	345.22	2840.46	4130.48	2691.64	10121.55	10705.94	11206.9	3.242159304	4.89571690876292e-31	3.09513157174306e-28	"17"	55997081	56005570	"Stap2"	"protein_coding"	4746.46777777778	30.3101837028961	"TRUE"
"ENSMUSG00000038782"	4.63	23.32	34.59	7.06	0	68.73	15.84	19.52	10.69	0.277745101	0.8003879784	0.8959472753	"7"	44229930	44236122	"1700028J19Rik"	"protein_coding"	20.4866666666667	0.0966994429665506	"FALSE"
"ENSMUSG00000038784"	790.89	558.12	906.97	793.64	640.14	786.19	858.22	1228.42	1169.5	-0.022885999	0.9130896626	0.9613454072	"6"	35022065	35133724	"Cnot4"	"protein_coding"	859.121111111111	0.0394865739876532	"FALSE"
"ENSMUSG00000038793"	11.1	2.33	6.92	56.46	108.14	97.42	29.82	43.93	12.47	3.6983065111	4.61661090047621e-06	7.6139409657419e-05	"1"	180935022	180938400	"Lefty1"	"protein_coding"	40.9544444444444	5.33567672733257	"TRUE"
"ENSMUSG00000038797"	17.58	15.55	15.22	6.27	25.1	15.86	46.59	22.78	13.36	-0.0409020966	0.9537882884	0.9820790179	"7"	80860920	80876537	"Zscan2"	"protein_coding"	19.8122222222222	0.0205480145866573	"FALSE"
"ENSMUSG00000038803"	223.85	244.08	247.67	346.63	442.21	746.17	433.3	232.67	195.96	1.1011301007	0.0016671573	0.0113633354	"5"	30905885	30907788	"Ost4"	"protein_coding"	345.837777777778	2.77802342158826	"TRUE"
"ENSMUSG00000038806"	2691.79	2230.94	2708.47	2162.11	2150.21	1650.93	1755.57	1421.22	1275.5	-0.3559414349	0.0919540024	0.2369024885	"1"	180851127	180868113	"Sde2"	"protein_coding"	2005.19333333333	1.03642936286522	"FALSE"
"ENSMUSG00000038807"	1295.02	1017.52	1337.98	536.41	401.66	451.63	231.09	353.07	389.24	-1.3928239329	5.35080600399656e-08	1.50449953721537e-06	"11"	74383356	74610915	"Rap1gap2"	"protein_coding"	668.18	7.27158079429225	"TRUE"
"ENSMUSG00000038811"	1885.18	2199.07	1916.34	2201.32	3653.52	3470.28	1682.89	2347.82	2042.4	0.6360075389	0.4373621605	0.6422669639	"11"	95837216	95845734	"Gngt2"	"protein_coding"	2377.64666666667	0.359158793765048	"FALSE"
"ENSMUSG00000038812"	678.96	735.35	726.41	702.67	1006.07	1372.25	658.8	472.66	440.01	0.5253016621	0.067189367	0.1901738928	"19"	6909698	6911049	"Trmt112"	"protein_coding"	754.797777777778	1.17269945043731	"FALSE"
"ENSMUSG00000038816"	0.93	26.43	0.69	61.95	0.97	60.42	76.41	79.73	47.21	2.1364897127	0.0555269388	0.1664212791	"4"	56810935	56865188	"Ctnnal1"	"protein_coding"	39.4155555555556	1.2554962685212	"FALSE"
"ENSMUSG00000038822"	586.46	505.26	506.41	345.84	353.38	180.5	177.98	560.52	673.38	-0.8617888596	0.0331960995	0.1147779622	"10"	45577829	45712345	"Hace1"	"protein_coding"	432.192222222222	1.47891294235446	"FALSE"
"ENSMUSG00000038827"	651.21	598.54	515.41	298.01	202.76	166.91	262.78	280.66	339.36	-1.4017491481	5.556170977153e-08	1.54971116438961e-06	"4"	56802345	56809601	"Fam206a"	"protein_coding"	368.404444444444	7.2552243984111	"TRUE"
"ENSMUSG00000038828"	1570.67	1761.43	1590.49	2343.26	1822.9	1598.06	1431.29	1438.31	1233.63	0.2277092504	0.2490335626	0.4578049075	"5"	30868012	30879180	"Tmem214"	"protein_coding"	1643.33777777778	0.60374211848773	"FALSE"
"ENSMUSG00000038831"	70.3	51.3	12.45	117.63	32.83	107.24	41	105.76	109.56	0.9504424206	0.1381064957	0.312525633	"2"	33133417	33371486	"Ralgps1"	"protein_coding"	72.0077777777778	0.859785894337209	"FALSE"
"ENSMUSG00000038836"	17.58	17.1	16.6	19.61	32.83	108	3.73	31.73	23.16	1.6487128365	0.0169851174	0.0694552143	"6"	34780432	34859459	"Agbl3"	"protein_coding"	30.0377777777778	1.76993144696905	"FALSE"
"ENSMUSG00000038838"	529.11	897.04	763.77	317.61	206.62	261.31	201.28	231.04	194.17	-1.4783310333	1.28188998951241e-08	4.12081214964523e-07	"17"	35655634	35667592	"Vars2"	"protein_coding"	400.216666666667	7.8921492439262	"TRUE"
"ENSMUSG00000038843"	2086.83	2394.18	2164.01	274.48	218.21	82.32	148.16	283.11	341.14	-3.531222083	8.00041470262973e-13	5.45466182813608e-11	"19"	17326141	17356667	"Gcnt1"	"protein_coding"	888.048888888889	12.0968875007086	"TRUE"
"ENSMUSG00000038844"	703.01	544.13	704.96	581.9	388.14	385.92	1171.31	872.91	828.36	-0.5253532919	0.093801455	0.2401496817	"2"	142617474	142901531	"Kif16b"	"protein_coding"	686.737777777778	1.02779042501571	"FALSE"
"ENSMUSG00000038845"	905.59	1031.52	929.8	977.14	921.1	1304.28	864.74	493.81	309.97	0.1598707089	0.6158563505	0.7803116143	"11"	95666957	95680773	"Phb"	"protein_coding"	859.772222222222	0.210520575920724	"FALSE"
"ENSMUSG00000038848"	2122.91	1915.34	2081.68	1653.15	1074.62	1142.66	850.76	1099.88	1395.74	-0.660775623	0.0080326039	0.0393390178	"2"	180904377	180920949	"Ythdf1"	"protein_coding"	1481.86	2.0951436482346	"FALSE"
"ENSMUSG00000038855"	1584.55	1501.02	1358.04	728.55	550.34	552.07	576.8	688.24	953.06	-1.278849121	1.28728213974557e-05	0.0001895312	"1"	180330485	180424802	"Itpkb"	"protein_coding"	943.63	4.89032625627688	"TRUE"
"ENSMUSG00000038859"	39.78	29.54	26.98	143.51	145.79	206.18	218.05	152.94	131.82	2.3690640282	3.74271212216979e-08	1.077e-06	"5"	144264526	144358112	"Baiap2l1"	"protein_coding"	121.621111111111	7.42681357618807	"TRUE"
"ENSMUSG00000038860"	63.83	108.83	87.17	7.84	0	12.84	1.86	13.83	44.54	-3.6341903771	0.0003888685	0.0034203048	"2"	32986224	33131654	"Garnl3"	"protein_coding"	37.86	3.41019723512522	"TRUE"
"ENSMUSG00000038861"	399.61	256.52	305.78	235.27	212.41	158.6	138.84	296.94	325.11	-0.6656438039	0.0585438887	0.1727083479	"3"	94974731	95006843	"Pi4kb"	"protein_coding"	258.786666666667	1.23251843351034	"FALSE"
"ENSMUSG00000038866"	1443.02	1236.73	1223.14	351.33	413.24	301.34	212.46	366.08	345.6	-1.8729998195	1.29925473942005e-09	5.17296786803826e-08	"1"	105990406	106034074	"Zcchc2"	"protein_coding"	654.771111111111	8.88630569028327	"TRUE"
"ENSMUSG00000038871"	228.48	110.38	256.66	557.58	314.76	546.79	100.64	231.04	244.94	1.2534430813	0.000364115	0.0032462745	"6"	34476207	34505613	"Bpgm"	"protein_coding"	287.918888888889	3.43876142959931	"TRUE"
"ENSMUSG00000038872"	1616	1957.32	1632.69	121.55	190.21	175.97	347.57	207.45	258.31	-3.4171293772	2.07942213671291e-26	7.47487241804491e-24	"8"	108703100	108961630	"Zfhx3"	"protein_coding"	723.007777777778	25.6820573370105	"TRUE"
"ENSMUSG00000038876"	352.43	279.84	346.6	240.76	214.34	186.54	272.09	392.93	409.73	-0.6093363193	0.0119155428	0.0531865576	"10"	29344176	29362442	"Rnf146"	"protein_coding"	299.473333333333	1.92388616903927	"FALSE"
"ENSMUSG00000038880"	58.28	73.07	83.02	114.5	146.76	149.54	205	104.13	54.33	0.9352755948	0.011703933	0.0524268042	"17"	24895116	24897502	"Mrps34"	"protein_coding"	109.847777777778	1.9316681730254	"FALSE"
"ENSMUSG00000038884"	491.18	621.09	367.36	178.02	101.38	123.1	91.32	213.14	203.08	-1.8762130352	4.71365725013495e-08	1.33434235019763e-06	"9"	20868642	20874307	"A230050P20Rik"	"protein_coding"	265.518888888889	7.32664200004395	"TRUE"
"ENSMUSG00000038886"	1201.59	964.67	882.76	886.17	843.86	532.44	153.75	377.47	222.68	-0.4304549108	0.2590270067	0.4691449293	"7"	80349097	80371375	"Man2a2"	"protein_coding"	673.932222222222	0.58665495310282	"FALSE"
"ENSMUSG00000038888"	106.38	122.82	139.06	81.56	91.72	70.99	66.16	104.94	54.33	-0.5950780944	0.1024277824	0.255524432	"7"	43672016	43678298	"Ctu1"	"protein_coding"	93.1066666666667	0.989582229819987	"FALSE"
"ENSMUSG00000038893"	378.33	503.71	472.51	271.34	233.66	409.33	169.59	123.66	217.33	-0.5660271458	0.0340973824	0.1170600114	"11"	95337018	95381872	"Fam117a"	"protein_coding"	308.828888888889	1.46727895980135	"FALSE"
"ENSMUSG00000038894"	9688.59	8993.71	7731.77	5186.08	7987.73	3858.47	5487.55	7360.74	5541.1	-0.6330802642	0.1295365615	0.2992825341	"8"	10984681	11008458	"Irs2"	"protein_coding"	6870.63777777778	0.887607635315132	"FALSE"
"ENSMUSG00000038895"	308.95	324.15	380.5	404.66	465.38	387.43	635.51	437.67	292.15	0.3100381723	0.277882365	0.48919583	"9"	22055411	22071376	"Zfp653"	"protein_coding"	404.044444444444	0.556139013590402	"FALSE"
"ENSMUSG00000038900"	2136.78	2775.85	1907.34	2086.04	3006.62	4500.41	2829.97	1341.5	1092.01	0.4922357867	0.5567260845	0.7357770366	"2"	32961559	32965345	"Rpl12"	"protein_coding"	2408.50222222222	0.254358430051022	"FALSE"
"ENSMUSG00000038902"	527.26	453.18	529.24	439.17	336.97	363.27	458.46	414.08	514.83	-0.4046646737	0.0147995979	0.062427014	"3"	94837567	94882326	"Pogz"	"protein_coding"	448.495555555556	1.8297500840769	"FALSE"
"ENSMUSG00000038909"	2451.29	1981.41	2404.07	1631.97	1024.41	783.17	925.31	1776.73	1759.15	-0.9910403193	0.0112751528	0.0509936077	"11"	95274259	95310246	"Kat7"	"protein_coding"	1637.50111111111	1.94787756388484	"FALSE"
"ENSMUSG00000038910"	1905.53	1552.33	1908.73	1748.82	1378.76	883.62	2597.01	3865.04	4217.51	-0.4200275352	0.2045264374	0.4050726281	"17"	50509547	50688493	"Plcl2"	"protein_coding"	2228.59444444444	0.689250546459386	"FALSE"
"ENSMUSG00000038914"	463.43	575.22	523.02	507.39	438.34	577	490.14	811.08	676.05	-0.0363898418	0.9564534601	0.9831250204	"2"	180657964	180709999	"Dido1"	"protein_coding"	562.407777777778	0.0193361573810627	"FALSE"
"ENSMUSG00000038917"	31.45	2.33	9.69	0	0	0	0	0	0	-6.5636041785	0.0003020895	0.002793658	"8"	10924427	10928696	"3930402G23Rik"	"lincRNA"	4.83	3.5198643696334	"TRUE"
"ENSMUSG00000038930"	376.48	408.88	326.54	268.21	214.34	252.25	243.21	304.26	245.84	-0.5967504007	0.0601668627	0.1759054451	"7"	80293229	80324454	"Rccd1"	"protein_coding"	293.334444444444	1.22064263347428	"FALSE"
"ENSMUSG00000038932"	0.93	0.78	0.69	0.78	2.9	1.51	1.86	2.44	0.89	1.0987175788	0.4297994042	0.6351939391	"2"	180621956	180642708	"Tcfl5"	"protein_coding"	1.42	0.366734190875361	"FALSE"
"ENSMUSG00000038936"	240.5	268.18	202.7	301.14	163.17	376.1	263.71	383.17	389.24	0.24322728	0.414668511	0.6225384594	"1"	179668210	179687189	"Sccpdh"	"protein_coding"	287.545555555556	0.382298942736225	"FALSE"
"ENSMUSG00000038943"	1072.09	802.98	901.44	1008.51	330.21	355.71	247.87	279.85	269.88	-0.7119951929	0.1101987644	0.268552368	"7"	80294450	80316259	"Prc1"	"protein_coding"	585.393333333333	0.957823274969444	"FALSE"
"ENSMUSG00000038949"	451.41	418.2	597.73	468.18	130.34	284.72	215.25	475.91	440.9	-0.7312028509	0.0718254949	0.1994536536	"1"	179546370	179627478	"Cnst"	"protein_coding"	386.96	1.14372137290165	"FALSE"
"ENSMUSG00000038954"	619.76	579.89	538.93	490.14	470.21	543.76	527.42	492.18	573.62	-0.2083733165	0.3937310637	0.6041903401	"17"	44777152	45119290	"Supt3"	"protein_coding"	537.323333333333	0.404800319877537	"FALSE"
"ENSMUSG00000038957"	884.31	828.63	803.2	969.3	512.69	393.47	343.85	907.08	606.57	-0.4236574776	0.1906442566	0.3868700638	"9"	57708540	57752499	"Edc3"	"protein_coding"	694.344444444444	0.719776273865261	"FALSE"
"ENSMUSG00000038963"	94.35	149.25	161.89	83.13	208.55	94.4	7.45	85.42	36.52	-0.0720254886	0.9322286866	0.9718712317	"2"	180456245	180474867	"Slco4a1"	"protein_coding"	102.328888888889	0.0304775370605918	"FALSE"
"ENSMUSG00000038965"	3355.02	3540.74	3201.74	2424.82	2584.69	2694.66	5762.44	3588.44	3814.02	-0.3902708399	0.088034588	0.230216296	"16"	17152013	17202649	"Ube2l3"	"protein_coding"	3440.73	1.05534666391493	"FALSE"
"ENSMUSG00000038967"	135.98	192.78	130.75	241.54	279.03	259.8	246	285.55	171.02	0.7636277169	0.0230552078	0.0876266053	"11"	95026258	95041354	"Pdk2"	"protein_coding"	215.827777777778	1.63723095906649	"FALSE"
"ENSMUSG00000038970"	1423.6	1363.44	1171.25	645.42	554.21	507.51	527.42	497.87	631.51	-1.2131630706	9.4105166617848e-05	0.0010393415	"5"	144100436	144188204	"Lmtk2"	"protein_coding"	813.581111111111	4.02638653202413	"TRUE"
"ENSMUSG00000038975"	559.63	540.24	442.07	570.92	586.07	788.46	1006.38	552.38	511.27	0.3359128619	0.2883321639	0.5006219986	"3"	153907287	153913009	"Rabggtb"	"protein_coding"	617.491111111111	0.540106908686548	"FALSE"
"ENSMUSG00000038976"	815.86	1094.48	934.65	552.88	1101.66	709.92	862.88	807.01	835.49	-0.2673071776	0.5485476857	0.7302740218	"11"	94991035	95006899	"Ppp1r9b"	"protein_coding"	857.203333333333	0.260785612872868	"FALSE"
"ENSMUSG00000038982"	249.75	231.64	312.01	279.18	219.17	251.49	258.12	369.34	311.75	-0.0814665748	0.7954170015	0.8924806337	"13"	38602709	38635109	"Bloc1s5"	"protein_coding"	275.827777777778	0.0994051305002482	"FALSE"
"ENSMUSG00000038984"	29.6	0	20.75	15.68	56.97	32.47	0	10.58	1.78	1.0622861924	0.5805472446	0.7539344639	"15"	33683876	33687883	"Tspyl5"	"protein_coding"	18.6477777777778	0.236162431852741	"FALSE"
"ENSMUSG00000038987"	8.33	10.11	1.38	0	0	0	20.5	2.44	0	-5.4304273429	0.0047519583	0.0260628773	"2"	32777381	32784428	"Cfap157"	"protein_coding"	4.75111111111111	2.32312737908733	"TRUE"
"ENSMUSG00000038990"	1251.54	1346.34	1289.55	1070.47	1264.83	614	2522.47	2389.31	2202.72	-0.3987841091	0.2737768074	0.4856977494	"2"	180258540	180273496	"Cables2"	"protein_coding"	1550.13666666667	0.562603345262745	"FALSE"
"ENSMUSG00000038991"	10134.45	7066.71	8712.77	13995.28	7282.9	9700.92	1505.84	2960.4	2221.43	0.2576287294	0.3810586173	0.5939460289	"13"	38500273	38528824	"Txndc5"	"protein_coding"	7064.52222222222	0.419008212744782	"FALSE"
"ENSMUSG00000039000"	1292.24	1019.08	1329.68	884.61	749.24	677.44	566.55	1088.49	961.97	-0.6556203988	0.0589552552	0.1733836326	"5"	29569242	29676092	"Ube3c"	"protein_coding"	952.144444444445	1.22947747635961	"FALSE"
"ENSMUSG00000039001"	632.71	786.66	585.97	734.82	1341.1	1985.5	1284.99	617.46	574.51	1.018176201	0.0516504293	0.157864475	"2"	180257377	180258445	"Rps21"	"protein_coding"	949.302222222222	1.28692606442807	"FALSE"
"ENSMUSG00000039004"	12.95	31.87	40.82	18.82	2.9	5.29	0	0.81	2.67	-1.6610737754	0.1370308557	0.3112886261	"13"	38345716	38499728	"Bmp6"	"protein_coding"	12.9033333333333	0.863181630278494	"FALSE"
"ENSMUSG00000039005"	5.55	15.55	2.08	36.86	8.69	64.19	2.8	8.14	43.64	2.2478258051	0.0388736254	0.1291022678	"4"	66827584	66930284	"Tlr4"	"protein_coding"	20.8333333333333	1.41034495466606	"FALSE"
"ENSMUSG00000039007"	295.08	314.04	379.12	397.6	455.72	398.01	1317.61	1180.42	1135.65	0.3375712037	0.0471184364	0.1478831826	"15"	33083129	33594552	"Cpq"	"protein_coding"	652.583333333333	1.32680912981092	"FALSE"
"ENSMUSG00000039013"	2446.66	2429.16	2361.18	61.95	84.97	1.51	5.59	15.46	8.02	-5.6098714546	3.49926083543771e-09	1.27e-07	"7"	43351341	43359531	"Siglecf"	"protein_coding"	823.833333333333	8.45602368393343	"TRUE"
"ENSMUSG00000039016"	260.85	319.48	273.96	686.2	653.66	1039.2	812.56	388.86	356.28	1.4776794269	4.1808708156466e-05	0.0005309314	"9"	50603910	50605320	"Timm8b"	"protein_coding"	532.338888888889	4.37873325146862	"TRUE"
"ENSMUSG00000039018"	405.16	513.04	422.7	399.95	483.72	465.98	307.5	251.38	206.64	0.0090087337	0.9751084063	0.99237496	"7"	140137564	140150786	"Mtg1"	"protein_coding"	384.007777777778	0.0109470995417135	"FALSE"
"ENSMUSG00000039031"	6402.02	5526.82	6606.18	740.31	404.55	345.14	539.53	589.8	594.1	-3.6362909777	2.61753248949646e-53	1.0921916065673e-49	"10"	26753421	26918648	"Arhgap18"	"protein_coding"	2416.49444444444	52.5821079190392	"TRUE"
"ENSMUSG00000039033"	314.5	345.91	286.41	213.31	180.55	204.67	198.48	226.97	186.16	-0.6613602341	0.1697542494	0.3591140647	"2"	139833480	140066805	"Tasp1"	"protein_coding"	239.662222222222	0.770179345366327	"FALSE"
"ENSMUSG00000039041"	2019.3	2467.25	2356.34	2978.49	3488.41	2760.36	7626.1	3204.46	3332.14	0.431188141	0.1856324191	0.380262889	"2"	180171485	180176286	"Adrm1"	"protein_coding"	3359.20555555556	0.731346175710149	"FALSE"
"ENSMUSG00000039043"	368.16	348.24	451.76	1583.35	1986.07	1018.05	6364.41	4354.78	5493.89	1.9732612566	0.0004964844	0.0041432618	"7"	79925361	79935359	"Arpin"	"protein_coding"	2440.96777777778	3.30409439288935	"TRUE"
"ENSMUSG00000039046"	846.39	523.92	771.38	966.95	840	633.64	672.78	679.29	709.9	0.1885865959	0.5188776818	0.7073077474	"2"	6322667	6446390	"Usp6nl"	"protein_coding"	738.25	0.284935008972746	"FALSE"
"ENSMUSG00000039047"	1263.57	1227.4	984.46	897.94	892.14	940.26	822.81	665.46	812.33	-0.3472092065	0.0153573506	0.064220512	"3"	152714100	152980408	"Pigk"	"protein_coding"	945.152222222222	1.81368370090901	"FALSE"
"ENSMUSG00000039048"	1278.37	1120.91	1232.82	1112.82	1283.17	681.22	1019.42	1081.17	1042.13	-0.2396382321	0.367536572	0.5817841807	"9"	35204206	35211055	"Foxred1"	"protein_coding"	1094.67	0.434699439634099	"FALSE"
"ENSMUSG00000039050"	816.79	841.85	748.55	872.06	738.62	688.77	709.12	1229.23	1289.75	-0.0658423887	0.7613642844	0.8718246936	"2"	180119306	180162680	"Osbpl2"	"protein_coding"	881.637777777778	0.118407499798779	"FALSE"
"ENSMUSG00000039055"	179.45	261.96	251.13	273.69	144.83	193.34	47.52	126.1	132.72	-0.1784392465	0.6812979527	0.8228028473	"11"	94644996	94653964	"Eme1"	"protein_coding"	178.971111111111	0.166662916113338	"FALSE"
"ENSMUSG00000039057"	5.55	1.55	0	0.78	0	0	0	4.88	12.47	-2.9804583737	0.271992374	0.4837661465	"8"	10153911	10634742	"Myo16"	"protein_coding"	2.80333333333333	0.565443272348698	"FALSE"
"ENSMUSG00000039058"	1.85	3.11	0.69	1.57	4.83	6.8	1.86	9.76	5.34	1.2355354163	0.2980273432	0.5107988778	"3"	152462815	152668360	"Ak5"	"protein_coding"	3.97888888888889	0.525743888755586	"FALSE"
"ENSMUSG00000039062"	3827.7	3787.15	3748.97	1134.77	1050.48	639.68	665.33	1811.71	1725.3	-2.0083175784	2.95862781207992e-08	8.80539972088778e-07	"7"	79821803	79861059	"Anpep"	"protein_coding"	2043.45444444444	7.52890966455427	"TRUE"
"ENSMUSG00000039063"	6.48	11.66	5.53	17.25	1.93	21.15	118.34	26.85	27.61	0.7792485981	0.3933488271	0.6038584679	"2"	6188465	6213033	"Echdc3"	"protein_coding"	26.3111111111111	0.405222140485971	"FALSE"
"ENSMUSG00000039065"	220.15	270.51	193.71	247.82	349.52	366.29	437.96	171.65	210.21	0.4936588152	0.1022285661	0.2551494886	"15"	31601852	31621227	"Fam173b"	"protein_coding"	274.202222222222	0.990427730756127	"FALSE"
"ENSMUSG00000039067"	1613.22	1932.44	1737.85	2964.37	3027.86	4171.89	9463.68	3746.26	3066.71	0.9439166744	0.2121218529	0.4149552945	"8"	107580381	107588464	"Psmd7"	"protein_coding"	3524.92	0.673414587942637	"FALSE"
"ENSMUSG00000039068"	1284.84	1111.58	1528.92	872.84	481.79	623.06	610.35	1054.32	1177.52	-0.9887213621	0.0085474658	0.0412218629	"3"	152395473	152462826	"Zzz3"	"protein_coding"	971.691111111111	2.06816262822087	"FALSE"
"ENSMUSG00000039069"	557.78	597.77	360.44	553.66	518.48	605.69	805.1	515.77	431.99	0.147268148	0.5966303048	0.7668310049	"2"	180070588	180085902	"Mtg2"	"protein_coding"	549.631111111111	0.224294691179858	"FALSE"
"ENSMUSG00000039081"	12.03	0.78	2.77	9.41	11.59	15.1	5.59	7.32	8.02	1.2450633232	0.1965372973	0.3952913943	"14"	21983962	21989601	"Zfp503"	"protein_coding"	8.06777777777778	0.706555020481851	"FALSE"
"ENSMUSG00000039084"	4.63	5.44	15.91	18.82	74.34	14.35	0	69.15	53.44	2.0428517395	0.1789629045	0.3722164367	"11"	94565047	94569127	"Chad"	"protein_coding"	28.4533333333333	0.74723698041966	"FALSE"
"ENSMUSG00000039086"	190.55	125.93	183.33	138.02	265.52	143.49	140.71	239.99	224.46	0.1286635421	0.7577108662	0.8696293212	"2"	180042509	180070201	"Ss18l1"	"protein_coding"	183.555555555556	0.120496484564138	"FALSE"
"ENSMUSG00000039087"	410.71	610.2	588.05	352.12	469.24	345.14	266.5	355.51	421.31	-0.4649640735	0.1798081481	0.3731345726	"13"	37778400	37952002	"Rreb1"	"protein_coding"	424.308888888889	0.745190631875936	"FALSE"
"ENSMUSG00000039089"	180.38	125.15	114.84	229.78	287.72	210.71	244.14	117.96	60.57	0.7933112519	0.1324223906	0.3037968261	"10"	26274468	26375185	"L3mbtl3"	"protein_coding"	174.583333333333	0.878038576135891	"FALSE"
"ENSMUSG00000039096"	177.6	110.38	157.04	88.62	184.41	100.45	37.27	122.03	72.15	-0.2542716556	0.6288613845	0.7882207909	"11"	94539798	94549255	"Rsad1"	"protein_coding"	116.661111111111	0.20144507248954	"FALSE"
"ENSMUSG00000039097"	6.48	0	0	1.57	0.97	0	4.66	0	0.89	-1.3356311645	0.5525787344	0.7327559992	"19"	29331170	29334670	"Rln1"	"protein_coding"	1.61888888888889	0.257605832612492	"FALSE"
"ENSMUSG00000039100"	385.73	457.85	603.27	368.59	236.55	391.96	272.09	413.27	586.98	-0.5366220705	0.0751144838	0.2059281834	"15"	31455899	31531037	"March6"	"protein_coding"	412.921111111111	1.12427631295686	"FALSE"
"ENSMUSG00000039103"	0.93	9.33	26.29	3.14	4.83	12.08	3.73	0	3.56	-0.8703154777	0.4666072538	0.666026565	"3"	152236982	152266350	"Nexn"	"protein_coding"	7.09888888888889	0.33104851401885	"FALSE"
